Date,SrCa,sst,end_date,Latitude,Longitude,mmm_from_sst,mmm_from_sst_year_range,Site
2008-04-01,8.875,29.759119055253677,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2008-05-01,8.94,28.726154631733294,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2008-06-01,8.943,28.678479350647734,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2008-07-01,9.029,27.31178795952843,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2008-08-01,9.059,26.835035148672887,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2008-09-01,9.005,27.693190208212883,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2008-10-01,8.954,28.503669986667347,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2008-12-01,8.915,29.1234486407796,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2009-01-01,8.928,28.916855756075503,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2009-03-01,8.933,28.837396954266268,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2009-04-01,8.912,29.17112392186513,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2009-05-01,8.939,28.742046392095148,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2009-06-01,8.969,28.265293581239575,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2009-07-01,8.992,27.899783092916948,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2009-09-01,8.988,27.96335013436439,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2009-10-01,8.952,28.535453507391058,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2009-11-01,8.933,28.837396954266268,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2009-12-01,8.952,28.535453507391058,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2010-01-01,8.96,28.408319424496227,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2010-02-01,8.939,28.742046392095148,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2010-03-01,8.899,29.377716806569257,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2010-04-01,8.841,30.299438907556663,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2010-05-01,8.913,29.15523216150328,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2010-06-01,8.973,28.20172653979216,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2010-07-01,9.051,26.962169231567685,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2010-08-01,9.021,27.43892204242323,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2010-09-01,8.991,27.91567485327883,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2010-10-01,8.948,28.599020548838467,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2010-11-01,8.91,29.20290744258884,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2011-01-01,8.945,28.646695829924028,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2011-02-01,9.016,27.518380844232524,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2011-03-01,9.03,27.29589619916661,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2011-04-01,8.988,27.96335013436439,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2011-06-01,8.995,27.852107811831416,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2011-07-01,9.019,27.470705563146964,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2011-08-01,9.061,26.80325162794918,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
