sst,Latitude,Longitude,Date,end_date,site,subsite,date
30.22,-14.0574,121.783,1993-01-10,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jan-10
30.490000000000002,-14.0574,121.783,1993-01-11,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jan-11
30.560000000000002,-14.0574,121.783,1993-01-12,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jan-12
31.41,-14.0574,121.783,1993-01-13,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jan-13
31.94,-14.0574,121.783,1993-01-14,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jan-14
30.51,-14.0574,121.783,1993-01-15,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jan-15
30.25,-14.0574,121.783,1993-01-16,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jan-16
30.060000000000002,-14.0574,121.783,1993-01-17,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jan-17
29.94,-14.0574,121.783,1993-01-18,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jan-18
29.830000000000002,-14.0574,121.783,1993-01-19,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jan-19
29.05,-14.0574,121.783,1993-01-20,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jan-20
29.16,-14.0574,121.783,1993-01-21,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jan-21
29.27,-14.0574,121.783,1993-01-22,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jan-22
29.12,-14.0574,121.783,1993-01-23,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jan-23
28.47,-14.0574,121.783,1993-01-24,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jan-24
28.27,-14.0574,121.783,1993-01-25,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jan-25
28.23,-14.0574,121.783,1993-01-26,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jan-26
28.19,-14.0574,121.783,1993-01-27,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jan-27
28.35,-14.0574,121.783,1993-01-28,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jan-28
28.46,-14.0574,121.783,1993-01-29,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jan-29
28.55,-14.0574,121.783,1993-01-30,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jan-30
28.29,-14.0574,121.783,1993-01-31,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jan-31
28.25,-14.0574,121.783,1993-02-01,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Feb-01
28.29,-14.0574,121.783,1993-02-02,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Feb-02
26.810000000000002,-14.0574,121.783,1993-02-03,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Feb-03
26.71,-14.0574,121.783,1993-02-04,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Feb-04
26.78,-14.0574,121.783,1993-02-05,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Feb-05
26.52,-14.0574,121.783,1993-02-06,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Feb-06
27.400000000000002,-14.0574,121.783,1993-02-07,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Feb-07
27.85,-14.0574,121.783,1993-02-08,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Feb-08
28.18,-14.0574,121.783,1993-02-09,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Feb-09
28.23,-14.0574,121.783,1993-02-10,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Feb-10
28.64,-14.0574,121.783,1993-02-11,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Feb-11
28.830000000000002,-14.0574,121.783,1993-02-12,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Feb-12
28.67,-14.0574,121.783,1993-02-13,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Feb-13
28.62,-14.0574,121.783,1993-02-14,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Feb-14
28.95,-14.0574,121.783,1993-02-15,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Feb-15
28.72,-14.0574,121.783,1993-02-16,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Feb-16
28.6,-14.0574,121.783,1993-02-17,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Feb-17
27.97,-14.0574,121.783,1993-02-18,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Feb-18
27.68,-14.0574,121.783,1993-02-19,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Feb-19
27.72,-14.0574,121.783,1993-02-20,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Feb-20
27.97,-14.0574,121.783,1993-02-21,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Feb-21
27.990000000000002,-14.0574,121.783,1993-02-22,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Feb-22
28.07,-14.0574,121.783,1993-02-23,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Feb-23
28.080000000000002,-14.0574,121.783,1993-02-24,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Feb-24
28.57,-14.0574,121.783,1993-02-25,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Feb-25
28.37,-14.0574,121.783,1993-02-26,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Feb-26
28.52,-14.0574,121.783,1993-02-27,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Feb-27
28.650000000000002,-14.0574,121.783,1993-02-28,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Feb-28
28.8,-14.0574,121.783,1993-03-01,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Mar-01
28.62,-14.0574,121.783,1993-03-02,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Mar-02
29.060000000000002,-14.0574,121.783,1993-03-03,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Mar-03
29.42,-14.0574,121.783,1993-03-04,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Mar-04
29.32,-14.0574,121.783,1993-03-05,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Mar-05
29.490000000000002,-14.0574,121.783,1993-03-06,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Mar-06
29.5,-14.0574,121.783,1993-03-07,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Mar-07
29.14,-14.0574,121.783,1993-03-08,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Mar-08
29.07,-14.0574,121.783,1993-03-09,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Mar-09
29.2,-14.0574,121.783,1993-03-10,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Mar-10
29.810000000000002,-14.0574,121.783,1993-03-11,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Mar-11
30.84,-14.0574,121.783,1993-03-12,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Mar-12
30.75,-14.0574,121.783,1993-03-13,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Mar-13
30.69,-14.0574,121.783,1993-03-14,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Mar-14
29.42,-14.0574,121.783,1993-03-15,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Mar-15
28.990000000000002,-14.0574,121.783,1993-03-16,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Mar-16
28.94,-14.0574,121.783,1993-03-17,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Mar-17
29.11,-14.0574,121.783,1993-03-18,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Mar-18
29.79,-14.0574,121.783,1993-03-19,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Mar-19
29.46,-14.0574,121.783,1993-03-20,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Mar-20
29.19,-14.0574,121.783,1993-03-21,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Mar-21
28.92,-14.0574,121.783,1993-03-22,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Mar-22
28.82,-14.0574,121.783,1993-03-23,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Mar-23
29.060000000000002,-14.0574,121.783,1993-03-24,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Mar-24
29.22,-14.0574,121.783,1993-03-25,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Mar-25
30.05,-14.0574,121.783,1993-03-26,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Mar-26
30.02,-14.0574,121.783,1993-03-27,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Mar-27
30.35,-14.0574,121.783,1993-03-28,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Mar-28
28.810000000000002,-14.0574,121.783,1993-03-29,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Mar-29
28.63,-14.0574,121.783,1993-03-30,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Mar-30
28.76,-14.0574,121.783,1993-03-31,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Mar-31
28.96,-14.0574,121.783,1993-04-01,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Apr-01
28.91,-14.0574,121.783,1993-04-02,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Apr-02
28.96,-14.0574,121.783,1993-04-03,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Apr-03
29.330000000000002,-14.0574,121.783,1993-04-04,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Apr-04
29.54,-14.0574,121.783,1993-04-05,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Apr-05
29.36,-14.0574,121.783,1993-04-06,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Apr-06
29.38,-14.0574,121.783,1993-04-07,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Apr-07
29.490000000000002,-14.0574,121.783,1993-04-08,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Apr-08
29.11,-14.0574,121.783,1993-04-09,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Apr-09
29.400000000000002,-14.0574,121.783,1993-04-10,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Apr-10
30.72,-14.0574,121.783,1993-04-11,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Apr-11
30.77,-14.0574,121.783,1993-04-12,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Apr-12
30.900000000000002,-14.0574,121.783,1993-04-13,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Apr-13
29.490000000000002,-14.0574,121.783,1993-04-14,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Apr-14
29.330000000000002,-14.0574,121.783,1993-04-15,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Apr-15
29.310000000000002,-14.0574,121.783,1993-04-16,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Apr-16
29.25,-14.0574,121.783,1993-04-17,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Apr-17
29.310000000000002,-14.0574,121.783,1993-04-18,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Apr-18
29.080000000000002,-14.0574,121.783,1993-04-19,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Apr-19
29.1,-14.0574,121.783,1993-04-20,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Apr-20
29.080000000000002,-14.0574,121.783,1993-04-21,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Apr-21
29.41,-14.0574,121.783,1993-04-22,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Apr-22
29.28,-14.0574,121.783,1993-04-23,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Apr-23
29.53,-14.0574,121.783,1993-04-24,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Apr-24
29.61,-14.0574,121.783,1993-04-25,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Apr-25
29.87,-14.0574,121.783,1993-04-26,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Apr-26
29.44,-14.0574,121.783,1993-04-27,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Apr-27
29.44,-14.0574,121.783,1993-04-28,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Apr-28
29.43,-14.0574,121.783,1993-04-29,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Apr-29
29,-14.0574,121.783,1993-04-30,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Apr-30
29.53,-14.0574,121.783,1993-05-01,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-May-01
29.43,-14.0574,121.783,1993-05-02,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-May-02
29.400000000000002,-14.0574,121.783,1993-05-03,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-May-03
29.53,-14.0574,121.783,1993-05-04,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-May-04
29.54,-14.0574,121.783,1993-05-05,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-May-05
29.25,-14.0574,121.783,1993-05-06,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-May-06
29.14,-14.0574,121.783,1993-05-07,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-May-07
29.07,-14.0574,121.783,1993-05-08,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-May-08
28.84,-14.0574,121.783,1993-05-09,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-May-09
29.28,-14.0574,121.783,1993-05-10,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-May-10
29.27,-14.0574,121.783,1993-05-11,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-May-11
29.13,-14.0574,121.783,1993-05-12,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-May-12
28.84,-14.0574,121.783,1993-05-13,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-May-13
29.04,-14.0574,121.783,1993-05-14,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-May-14
28.73,-14.0574,121.783,1993-05-15,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-May-15
29.37,-14.0574,121.783,1993-05-16,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-May-16
29.44,-14.0574,121.783,1993-05-17,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-May-17
29.36,-14.0574,121.783,1993-05-18,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-May-18
28.23,-14.0574,121.783,1993-05-19,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-May-19
28.17,-14.0574,121.783,1993-05-20,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-May-20
28.150000000000002,-14.0574,121.783,1993-05-21,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-May-21
28.39,-14.0574,121.783,1993-05-22,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-May-22
28.48,-14.0574,121.783,1993-05-23,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-May-23
28.39,-14.0574,121.783,1993-05-24,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-May-24
28.43,-14.0574,121.783,1993-05-25,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-May-25
28.45,-14.0574,121.783,1993-05-26,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-May-26
28.330000000000002,-14.0574,121.783,1993-05-27,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-May-27
27.51,-14.0574,121.783,1993-05-28,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-May-28
27.44,-14.0574,121.783,1993-05-29,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-May-29
27.43,-14.0574,121.783,1993-05-30,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-May-30
27.77,-14.0574,121.783,1993-05-31,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-May-31
27.55,-14.0574,121.783,1993-06-01,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jun-01
26.38,-14.0574,121.783,1993-06-02,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jun-02
27.21,-14.0574,121.783,1993-06-03,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jun-03
28.19,-14.0574,121.783,1993-06-04,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jun-04
28.19,-14.0574,121.783,1993-06-05,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jun-05
28.13,-14.0574,121.783,1993-06-06,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jun-06
27.97,-14.0574,121.783,1993-06-07,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jun-07
28.310000000000002,-14.0574,121.783,1993-06-08,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jun-08
28.1,-14.0574,121.783,1993-06-09,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jun-09
27.63,-14.0574,121.783,1993-06-10,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jun-10
27.51,-14.0574,121.783,1993-06-11,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jun-11
27.560000000000002,-14.0574,121.783,1993-06-12,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jun-12
27.94,-14.0574,121.783,1993-06-13,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jun-13
27.76,-14.0574,121.783,1993-06-14,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jun-14
27.64,-14.0574,121.783,1993-06-15,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jun-15
27.54,-14.0574,121.783,1993-06-16,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jun-16
27.6,-14.0574,121.783,1993-06-17,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jun-17
27.61,-14.0574,121.783,1993-06-18,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jun-18
27.490000000000002,-14.0574,121.783,1993-06-19,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jun-19
27.52,-14.0574,121.783,1993-06-20,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jun-20
27.57,-14.0574,121.783,1993-06-21,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jun-21
27.43,-14.0574,121.783,1993-06-22,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jun-22
27.27,-14.0574,121.783,1993-06-23,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jun-23
27.080000000000002,-14.0574,121.783,1993-06-24,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jun-24
27.03,-14.0574,121.783,1993-06-25,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jun-25
27.12,-14.0574,121.783,1993-06-26,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jun-26
26.93,-14.0574,121.783,1993-06-27,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jun-27
26.96,-14.0574,121.783,1993-06-28,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jun-28
27.63,-14.0574,121.783,1993-06-29,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jun-29
27.310000000000002,-14.0574,121.783,1993-06-30,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jun-30
27.21,-14.0574,121.783,1993-07-01,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jul-01
27.18,-14.0574,121.783,1993-07-02,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jul-02
27.7,-14.0574,121.783,1993-07-03,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jul-03
27.73,-14.0574,121.783,1993-07-04,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jul-04
26.94,-14.0574,121.783,1993-07-05,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jul-05
27.01,-14.0574,121.783,1993-07-06,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jul-06
27.09,-14.0574,121.783,1993-07-07,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jul-07
26.85,-14.0574,121.783,1993-07-08,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jul-08
26.38,-14.0574,121.783,1993-07-09,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jul-09
26.45,-14.0574,121.783,1993-07-10,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jul-10
26.38,-14.0574,121.783,1993-07-11,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jul-11
26.13,-14.0574,121.783,1993-07-12,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jul-12
26.14,-14.0574,121.783,1993-07-13,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jul-13
26.080000000000002,-14.0574,121.783,1993-07-14,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jul-14
26.2,-14.0574,121.783,1993-07-15,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jul-15
26.45,-14.0574,121.783,1993-07-16,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jul-16
26,-14.0574,121.783,1993-07-17,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jul-17
26.05,-14.0574,121.783,1993-07-18,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jul-18
26.11,-14.0574,121.783,1993-07-19,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jul-19
26.28,-14.0574,121.783,1993-07-20,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jul-20
26.080000000000002,-14.0574,121.783,1993-07-21,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jul-21
26.19,-14.0574,121.783,1993-07-22,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jul-22
26.5,-14.0574,121.783,1993-07-23,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jul-23
26.41,-14.0574,121.783,1993-07-24,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jul-24
26.330000000000002,-14.0574,121.783,1993-07-25,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jul-25
25.990000000000002,-14.0574,121.783,1993-07-26,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jul-26
25.3,-14.0574,121.783,1993-07-27,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jul-27
26.59,-14.0574,121.783,1993-07-28,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jul-28
26.61,-14.0574,121.783,1993-07-29,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jul-29
26.22,-14.0574,121.783,1993-07-30,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jul-30
26.740000000000002,-14.0574,121.783,1993-07-31,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Jul-31
26.580000000000002,-14.0574,121.783,1993-08-01,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Aug-01
26.57,-14.0574,121.783,1993-08-02,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Aug-02
26.84,-14.0574,121.783,1993-08-03,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Aug-03
26.810000000000002,-14.0574,121.783,1993-08-04,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Aug-04
26.28,-14.0574,121.783,1993-08-05,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Aug-05
26.07,-14.0574,121.783,1993-08-06,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Aug-06
25.89,-14.0574,121.783,1993-08-07,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Aug-07
26.400000000000002,-14.0574,121.783,1993-08-08,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Aug-08
26.6,-14.0574,121.783,1993-08-09,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Aug-09
26.63,-14.0574,121.783,1993-08-10,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Aug-10
26.580000000000002,-14.0574,121.783,1993-08-11,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Aug-11
25.94,-14.0574,121.783,1993-08-12,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Aug-12
26.060000000000002,-14.0574,121.783,1993-08-13,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Aug-13
26.45,-14.0574,121.783,1993-08-14,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Aug-14
25.94,-14.0574,121.783,1993-08-15,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Aug-15
25.7,-14.0574,121.783,1993-08-16,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Aug-16
25.89,-14.0574,121.783,1993-08-17,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Aug-17
26.240000000000002,-14.0574,121.783,1993-08-18,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Aug-18
26.38,-14.0574,121.783,1993-08-19,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Aug-19
26.35,-14.0574,121.783,1993-08-20,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Aug-20
26.060000000000002,-14.0574,121.783,1993-08-21,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Aug-21
25.77,-14.0574,121.783,1993-08-22,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Aug-22
26.02,-14.0574,121.783,1993-08-23,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Aug-23
26.17,-14.0574,121.783,1993-08-24,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Aug-24
26.490000000000002,-14.0574,121.783,1993-08-25,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Aug-25
26.73,-14.0574,121.783,1993-08-26,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Aug-26
26.86,-14.0574,121.783,1993-08-27,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Aug-27
27.09,-14.0574,121.783,1993-08-28,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Aug-28
26.75,-14.0574,121.783,1993-08-29,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Aug-29
26.25,-14.0574,121.783,1993-08-30,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Aug-30
26.57,-14.0574,121.783,1993-08-31,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Aug-31
26.41,-14.0574,121.783,1993-09-01,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Sep-01
26.38,-14.0574,121.783,1993-09-02,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Sep-02
26.47,-14.0574,121.783,1993-09-03,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Sep-03
25.89,-14.0574,121.783,1993-09-04,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Sep-04
25.810000000000002,-14.0574,121.783,1993-09-05,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Sep-05
26.080000000000002,-14.0574,121.783,1993-09-06,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Sep-06
26.830000000000002,-14.0574,121.783,1993-09-07,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Sep-07
26.94,-14.0574,121.783,1993-09-08,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Sep-08
26.900000000000002,-14.0574,121.783,1993-09-09,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Sep-09
26.73,-14.0574,121.783,1993-09-10,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Sep-10
26.740000000000002,-14.0574,121.783,1993-09-11,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Sep-11
26.740000000000002,-14.0574,121.783,1993-09-12,2021-06-06,Scott Reef,SCOTT_RPO_1,1993-Sep-12
