Year,core_id,reef,country,lat,long,Sr/Ca,d18O,Sr/CaA,d18OA,Sr/Ca SST_A,d18O SST_A,Isotope,value,AVHRR_A,HadSST1_A,ERSST_A,AVHRR SST,HadSST1,ERSST,year,month
1922.67,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.01,-4.3,0.06,0.25,-1.000006667,-1.25,Sr/Ca,-999,-999,-0.776718,-0.625246,-999,25.42,25.91,1922,September
1922.75,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.99,-4.37,0.0453,0.187,-0.755548333,-0.935,Sr/Ca,-999,-999,-0.147606,-0.371672,-999,26.15,26.23,1922,October
1922.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.97,-4.46,0.0403,0.109334,-0.672228333,-0.54667,Sr/Ca,-999,-999,-0.159145,-0.105877,-999,26.51,26.7,1922,November
1922.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.92,-4.6,0.0193,0.00767,-0.322215,-0.03833055,Sr/Ca,-999,-999,-0.400257,-0.371277,-999,26.81,26.82,1922,December
1923,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.89,-4.7,0.015,-0.0263,-0.250021667,0.1316645,Sr/Ca,-999,-999,-1.02773,-0.936911,-999,26.53,26.77,1923,January
1923.08,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.87,-4.68,0.011,0.0567,-0.183328333,-0.2833345,Sr/Ca,-999,-999,0.136948,-0.85519,-999,28.21,27.27,1923,February
1923.17,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.86,-4.64,0.0127,0.128,-0.211111667,-0.64,Sr/Ca,-999,-999,0.055,-0.690512,-999,28.27,27.66,1923,March
1923.25,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.9,-4.57,0.04,0.175,-0.666666667,-0.875,Sr/Ca,-999,-999,-0.103647,-0.490316,-999,27.96,27.74,1923,April
1923.33,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.94,-4.5,0.057,0.191333,-0.950003333,-0.956665,Sr/Ca,-999,-999,-0.224152,-0.641762,-999,27.49,27.22,1923,May
1923.42,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.96,-4.44,0.0487,0.170666,-0.811131667,-0.85333,Sr/Ca,-999,-999,-0.492702,-0.906822,-999,26.54,26.49,1923,June
1923.5,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.98,-4.39,0.0453,0.163334,-0.755548333,-0.81667,Sr/Ca,-999,-999,-0.679106,-0.71361,-999,26.21,26.27,1923,July
1923.58,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.98,-4.38,0.0323,0.155333,-0.538873333,-0.776665,Sr/Ca,-999,-999,-0.578545,-0.376822,-999,25.75,26.3,1923,August
1923.67,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.95,-4.51,0,0.04,0,-0.1999975,Sr/Ca,-999,-999,-0.861279,-0.505367,-999,25.34,26.03,1923,September
1923.75,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.91,-4.64,-0.0347,-0.083,0.577783333,0.415001,Sr/Ca,-999,-999,-0.822947,-0.57472,-999,25.47,26.02,1923,October
1923.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.87,-4.57,-0.0597,-6.66e-4,0.994443333,0.00333071,Sr/Ca,-999,-999,-0.954376,-0.721437,-999,25.71,26.08,1923,November
1923.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.84,-4.54,-0.0607,0.0677,1.011116667,-0.3383305,Sr/Ca,-999,-999,-0.503767,-0.490396,-999,26.71,26.7,1923,December
1924,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.81,-4.59,-0.065,0.0837,1.08331,-0.418334,Sr/Ca,-999,-999,-0.306833,-0.4037,-999,27.25,27.31,1924,January
1924.08,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.79,-4.76,-0.069,-0.0233,1.150003333,0.1166675,Sr/Ca,-999,-999,-0.00356,-0.25416,-999,28.07,27.87,1924,February
1924.17,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.77,-4.95,-0.0773,-0.182,1.288875,0.91,Sr/Ca,-999,-999,0.118246,0.0971,-999,28.33,28.45,1924,March
1924.25,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.81,-4.87,-0.05,-0.125,0.83332,0.625,Sr/Ca,-999,-999,0.152922,-0.157877,-999,28.22,28.08,1924,April
1924.33,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.85,-4.76,-0.033,-0.0687,0.549983333,0.3433345,Sr/Ca,-999,-999,0.27434,0.133427,-999,27.98,28,1924,May
1924.42,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.87,-4.68,-0.0413,-0.0693,0.68887,0.346668,Sr/Ca,-999,-999,0.204777,0.257648,-999,27.24,27.66,1924,June
1924.5,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.89,-4.61,-0.0447,-0.0567,0.744438333,0.2833295,Sr/Ca,-999,-999,0.152384,-0.0142,-999,27.04,26.96,1924,July
1924.58,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.91,-4.56,-0.0377,-0.0247,0.627788333,0.123334,Sr/Ca,-999,-999,-0.111885,-0.26543,-999,26.22,26.41,1924,August
1924.67,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.92,-4.52,-0.03,0.03,0.499995,-0.1499985,Sr/Ca,-999,-999,0.155491,-0.224617,-999,26.35,26.31,1924,September
1924.75,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.94,-4.54,-0.00467,0.017,0.077788,-0.0849985,Sr/Ca,-999,-999,-0.479006,-0.693901,-999,25.82,25.9,1924,October
1924.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.94,-4.58,0.0103,-0.0107,-0.172218333,0.0533295,Sr/Ca,-999,-999,-0.101965,-0.657238,-999,26.57,26.15,1924,November
1924.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.94,-4.59,0.0393,0.0177,-0.65554,-0.0883295,Sr/Ca,-999,-999,-0.0483,-0.454626,-999,27.17,26.74,1924,December
1925,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.93,-4.6,0.055,0.0737,-0.916688333,-0.368335,Sr/Ca,-999,-999,0.0589,-0.283239,-999,27.62,27.43,1925,January
1925.08,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.9,-4.61,0.041,0.126667,-0.683323333,-0.633335,Sr/Ca,-999,-999,-0.390732,-0.99407,-999,27.69,27.13,1925,February
1925.17,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.88,-4.63,0.0327,0.138,-0.544453333,-0.69,Sr/Ca,-999,-999,-0.526245,-0.72883,-999,27.68,27.63,1925,March
1925.25,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.89,-4.61,0.03,0.135,-0.500011667,-0.675,Sr/Ca,-999,-999,-0.616377,-1.03574,-999,27.45,27.2,1925,April
1925.33,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.9,-4.58,0.017,0.111333,-0.283336667,-0.556665,Sr/Ca,-999,-999,-0.272511,-0.525333,-999,27.44,27.34,1925,May
1925.42,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.94,-4.48,0.0287,0.130666,-0.47779,-0.65333,Sr/Ca,-999,-999,-0.143032,-0.596651,-999,26.89,26.8,1925,June
1925.5,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.99,-4.32,0.0553,0.233334,-0.922218333,-1.16667,Sr/Ca,-999,-999,-0.269676,-0.6747,-999,26.62,26.3,1925,July
1925.58,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.03,-4.19,0.0823,0.345333,-1.37221,-1.726665,Sr/Ca,-999,-999,-0.0809,-0.983622,-999,26.25,25.69,1925,August
1925.67,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.03,-4.18,0.08,0.37,-1.333331667,-1.85,Sr/Ca,-999,-999,-0.989418,-1.26374,-999,25.21,25.27,1925,September
1925.75,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.04,-4.18,0.0953,0.377,-1.588885,-1.885,Sr/Ca,-999,-999,-0.567816,-0.872751,-999,25.73,25.72,1925,October
1925.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.01,-4.35,0.0803,0.219334,-1.338895,-1.09667,Sr/Ca,-999,-999,-0.178545,-0.441357,-999,26.49,26.36,1925,November
1925.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.98,-4.58,0.0793,0.0277,-1.322206667,-0.1383305,Sr/Ca,-999,-999,-0.419516,-0.480606,-999,26.79,26.71,1925,December
1926,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.94,-4.73,0.065,-0.0563,-1.083341667,0.2816655,Sr/Ca,-999,-999,0.0463,-0.41671,-999,27.61,27.29,1926,January
1926.08,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.89,-4.77,0.031,-0.0333,-0.516668333,0.1666665,Sr/Ca,-999,-999,0.0175,-0.3536,-999,28.09,27.78,1926,February
1926.17,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.85,-4.8,0.00267,-0.032,-0.044457167,0.1600025,Sr/Ca,-999,-999,0.225395,-0.262522,-999,28.44,28.09,1926,March
1926.25,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.87,-4.73,0.01,0.015,-0.16667,-0.0750015,Sr/Ca,-999,-999,-0.026,-0.328886,-999,28.04,27.91,1926,April
1926.33,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.9,-4.65,0.017,0.0413,-0.283336667,-0.206666,Sr/Ca,-999,-999,-0.256472,-0.282713,-999,27.45,27.58,1926,May
1926.42,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.93,-4.57,0.0187,0.0407,-0.311136667,-0.2033305,Sr/Ca,-999,-999,-0.314812,-0.278131,-999,26.72,27.12,1926,June
1926.5,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.95,-4.51,0.0153,0.0433,-0.255553333,-0.21667,Sr/Ca,-999,-999,-0.221046,-0.0894,-999,26.67,26.89,1926,July
1926.58,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.97,-4.45,0.0223,0.0853,-0.372218333,-0.4266665,Sr/Ca,-999,-999,-0.328146,-0.20923,-999,26,26.47,1926,August
1926.67,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.98,-4.41,0.03,0.14,-0.499995,-0.7,Sr/Ca,-999,-999,-0.0536,-0.243387,-999,26.14,26.29,1926,September
1926.75,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.97,-4.41,0.0253,0.147,-0.422223333,-0.735,Sr/Ca,-999,-999,-0.0281,0.0297,-999,26.27,26.63,1926,October
1926.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.95,-4.43,0.0203,0.139334,-0.338888333,-0.69667,Sr/Ca,-999,-999,-0.107777,-0.218086,-999,26.56,26.59,1926,November
1926.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.93,-4.45,0.0293,0.157666,-0.488885,-0.78833,Sr/Ca,-999,-999,0.144135,-0.198746,-999,27.36,26.99,1926,December
1927,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.93,-4.52,0.055,0.153667,-0.916688333,-0.768335,Sr/Ca,-999,-999,-0.183794,-0.197029,-999,27.38,27.51,1927,January
1927.08,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.93,-4.59,0.071,0.146667,-1.183335,-0.733335,Sr/Ca,-999,-999,0.101948,-0.185791,-999,28.18,27.94,1927,February
1927.17,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.93,-4.65,0.0827,0.118,-1.37779,-0.59,Sr/Ca,-999,-999,-0.365494,-0.53561,-999,27.84,27.82,1927,March
1927.25,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.93,-4.6,0.07,0.145,-1.166676667,-0.725,Sr/Ca,-999,-999,-0.0933,-0.543537,-999,27.97,27.69,1927,April
1927.33,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.93,-4.54,0.047,0.151333,-0.783348333,-0.756665,Sr/Ca,-999,-999,0.152699,-0.115332,-999,27.86,27.75,1927,May
1927.42,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.94,-4.47,0.0287,0.140666,-0.47779,-0.70333,Sr/Ca,-999,-999,-0.0292,-0.479382,-999,27.01,26.92,1927,June
1927.5,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.96,-4.42,0.0253,0.133334,-0.422223333,-0.66667,Sr/Ca,-999,-999,0.121275,-0.10652,-999,27.01,26.87,1927,July
1927.58,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.97,-4.37,0.0223,0.165333,-0.372218333,-0.826665,Sr/Ca,-999,-999,0.124205,-0.0112,-999,26.45,26.67,1927,August
1927.67,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.99,-4.32,0.04,0.23,-0.666666667,-1.15,Sr/Ca,-999,-999,0.326221,0.0934,-999,26.52,26.62,1927,September
1927.75,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.99,-4.32,0.0453,0.237,-0.755548333,-1.185,Sr/Ca,-999,-999,0.0856,-0.0678,-999,26.38,26.53,1927,October
1927.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.99,-4.33,0.0603,0.239334,-1.005555,-1.19667,Sr/Ca,-999,-999,0.134184,-0.194868,-999,26.8,26.61,1927,November
1927.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.98,-4.35,0.0793,0.257666,-1.322206667,-1.28833,Sr/Ca,-999,-999,-0.304626,-0.576286,-999,26.91,26.62,1927,December
1928,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.94,-4.43,0.065,0.243667,-1.083341667,-1.218335,Sr/Ca,-999,-999,-0.0134,-0.3004,-999,27.55,27.41,1928,January
1928.08,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.9,-4.52,0.041,0.216667,-0.683323333,-1.083335,Sr/Ca,-999,-999,0.00127,-0.197731,-999,28.08,27.93,1928,February
1928.17,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.86,-4.6,0.0127,0.168,-0.211111667,-0.84,Sr/Ca,-999,-999,-0.00884,-0.270391,-999,28.2,28.08,1928,March
1928.25,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.88,-4.61,0.02,0.135,-0.333341667,-0.675,Sr/Ca,-999,-999,-0.00192,-0.523737,-999,28.06,27.71,1928,April
1928.33,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.9,-4.61,0.017,0.0813,-0.283336667,-0.406666,Sr/Ca,-999,-999,0.0746,-0.405382,-999,27.78,27.46,1928,May
1928.42,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.92,-4.57,0.00867,0.0407,-0.144465833,-0.2033305,Sr/Ca,-999,-999,0.239948,-0.354662,-999,27.28,27.04,1928,June
1928.5,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.94,-4.5,0.00533,0.0533,-0.0888825,-0.266671,Sr/Ca,-999,-999,0.195795,-0.0838,-999,27.09,26.89,1928,July
1928.58,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.96,-4.42,0.0123,0.115333,-0.205548333,-0.576665,Sr/Ca,-999,-999,0.279005,-0.141531,-999,26.61,26.54,1928,August
1928.67,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.95,-4.4,0,0.15,0,-0.75,Sr/Ca,-999,-999,0.181273,0.0104,-999,26.38,26.54,1928,September
1928.75,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.95,-4.4,0.00533,0.157,-0.0888825,-0.785,Sr/Ca,-999,-999,-0.00898,-0.0862,-999,26.29,26.51,1928,October
1928.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.94,-4.42,0.0103,0.149334,-0.172218333,-0.74667,Sr/Ca,-999,-999,0.191374,0.220673,-999,26.86,27.03,1928,November
1928.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.93,-4.49,0.0293,0.117666,-0.488885,-0.58833,Sr/Ca,-999,-999,-0.0463,-0.157295,-999,27.17,27.04,1928,December
1929,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.92,-4.56,0.045,0.113667,-0.750016667,-0.568335,Sr/Ca,-999,-999,-0.538643,-0.46146,-999,27.02,27.25,1929,January
1929.08,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.9,-4.59,0.041,0.146667,-0.683323333,-0.733335,Sr/Ca,-999,-999,0.094,-0.81316,-999,28.17,27.32,1929,February
1929.17,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.88,-4.58,0.0327,0.188,-0.544453333,-0.94,Sr/Ca,-999,-999,-0.260454,-0.719461,-999,27.95,27.64,1929,March
1929.25,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.87,-4.56,0.01,0.185,-0.16667,-0.925,Sr/Ca,-999,-999,0.136522,-0.508226,-999,28.2,27.73,1929,April
1929.33,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.9,-4.47,0.017,0.221334,-0.283336667,-1.10667,Sr/Ca,-999,-999,-0.0454,-0.297832,-999,27.66,27.56,1929,May
1929.42,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.93,-4.37,0.0187,0.240666,-0.311136667,-1.20333,Sr/Ca,-999,-999,-0.181803,-0.745901,-999,26.86,26.65,1929,June
1929.5,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.96,-4.31,0.0253,0.243334,-0.422223333,-1.21667,Sr/Ca,-999,-999,-0.0691,-0.645361,-999,26.82,26.33,1929,July
1929.58,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.99,-4.3,0.0423,0.235333,-0.705543333,-1.176665,Sr/Ca,-999,-999,-0.299295,-0.812912,-999,26.03,25.87,1929,August
1929.67,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.01,-4.29,0.06,0.26,-1.000006667,-1.3,Sr/Ca,-999,-999,-0.373209,-0.746597,-999,25.82,25.78,1929,September
1929.75,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.02,-4.25,0.0753,0.307,-1.25556,-1.535,Sr/Ca,-999,-999,-0.553667,-0.5235,-999,25.74,26.07,1929,October
1929.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.03,-4.21,0.100333,0.359334,-1.672216667,-1.79667,Sr/Ca,-999,-999,-0.282156,-0.574497,-999,26.39,26.23,1929,November
1929.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.02,-4.19,0.119333,0.417666,-1.988883333,-2.08833,Sr/Ca,-999,-999,-0.293257,-0.382406,-999,26.92,26.81,1929,December
1930,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.99,-4.26,0.115001,0.413667,-1.916683333,-2.068335,Sr/Ca,-999,-999,0.112146,-0.501921,-999,27.67,27.21,1930,January
1930.08,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.95,-4.34,0.091,0.396667,-1.51666,-1.983335,Sr/Ca,-999,-999,0.0668,-0.28256,-999,28.14,27.85,1930,February
1930.17,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.93,-4.43,0.0827,0.338,-1.37779,-1.69,Sr/Ca,-999,-999,-0.0559,-0.622051,-999,28.15,27.73,1930,March
1930.25,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.91,-4.54,0.05,0.205,-0.833336667,-1.025,Sr/Ca,-999,-999,0.06,-0.561266,-999,28.12,27.67,1930,April
1930.33,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.9,-4.63,0.017,0.0613,-0.283336667,-0.306666,Sr/Ca,-999,-999,0.0143,-0.325323,-999,27.72,27.54,1930,May
1930.42,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.91,-4.59,-0.00133,0.0207,0.022204667,-0.1033305,Sr/Ca,-999,-999,-0.0212,0.0763,-999,27.02,27.47,1930,June
1930.5,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.92,-4.54,-0.0147,0.0133,0.244443333,-0.0666715,Sr/Ca,-999,-999,-0.375996,-0.430151,-999,26.51,26.55,1930,July
1930.58,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.94,-4.49,-0.00767,0.0453,0.127792333,-0.226667,Sr/Ca,-999,-999,-0.433044,-0.257381,-999,25.9,26.42,1930,August
1930.67,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.98,-4.45,0.03,0.1,-0.499995,-0.4999995,Sr/Ca,-999,-999,-0.118168,-0.129257,-999,26.08,26.4,1930,September
1930.75,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.01,-4.4,0.0653,0.157,-1.08889,-0.785,Sr/Ca,-999,-999,-0.286816,-0.187731,-999,26.01,26.41,1930,October
1930.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.01,-4.31,0.0803,0.259334,-1.338895,-1.29667,Sr/Ca,-999,-999,-0.280546,-0.352688,-999,26.39,26.45,1930,November
1930.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.01,-4.22,0.109333,0.387666,-1.822216667,-1.93833,Sr/Ca,-999,-999,-0.130507,-0.477325,-999,27.08,26.72,1930,December
1931,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.97,-4.3,0.095,0.373667,-1.583353333,-1.868335,Sr/Ca,-999,-999,-0.132114,-0.577259,-999,27.43,27.13,1931,January
1931.08,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.88,-4.56,0.021,0.176667,-0.349998333,-0.883335,Sr/Ca,-999,-999,0.306768,-0.4751,-999,28.38,27.65,1931,February
1931.17,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.81,-4.77,-0.0373,-0.002,0.622208333,0.01000165,Sr/Ca,-999,-999,0.166025,-0.158941,-999,28.38,28.2,1931,March
1931.25,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.84,-4.74,-0.02,0.005,0.333325,-0.02500295,Sr/Ca,-999,-999,0.519772,-0.243677,-999,28.58,27.99,1931,April
1931.33,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.88,-4.66,-0.003,0.0313,0.0499885,-0.156667,Sr/Ca,-999,-999,0.280849,-0.467203,-999,27.99,27.4,1931,May
1931.42,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.92,-4.59,0.00867,0.0207,-0.144465833,-0.1033305,Sr/Ca,-999,-999,0.0173,-0.332081,-999,27.05,27.07,1931,June
1931.5,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.96,-4.52,0.0253,0.0333,-0.422223333,-0.1666715,Sr/Ca,-999,-999,0.112494,-0.0854,-999,27,26.89,1931,July
1931.58,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.99,-4.49,0.0423,0.0453,-0.705543333,-0.226667,Sr/Ca,-999,-999,-0.380545,-0.498272,-999,25.95,26.18,1931,August
1931.67,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.98,-4.57,0.03,-0.02,-0.499995,0.1000025,Sr/Ca,-999,-999,-0.178909,-0.597336,-999,26.02,25.93,1931,September
1931.75,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.97,-4.65,0.0253,-0.093,-0.422223333,0.465002,Sr/Ca,-999,-999,0.0342,-0.208971,-999,26.33,26.39,1931,October
1931.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.96,-4.62,0.0303,-0.0507,-0.505558333,0.2533295,Sr/Ca,-999,-999,0.108204,0.0735,-999,26.78,26.88,1931,November
1931.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.95,-4.55,0.0493,0.0577,-0.82221,-0.288329,Sr/Ca,-999,-999,0.613255,0.203533,-999,27.83,27.4,1931,December
1932,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.92,-4.62,0.045,0.0537,-0.750016667,-0.2683355,Sr/Ca,-999,-999,0.342976,0.0887,-999,27.9,27.8,1932,January
1932.08,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.87,-4.88,0.011,-0.143333,-0.183328333,0.716665,Sr/Ca,-999,-999,0.423517,0.0829,-999,28.5,28.21,1932,February
1932.17,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.83,-5.08,-0.0173,-0.312,0.288883333,1.56,Sr/Ca,-999,-999,0.419645,0.403488,-999,28.63,28.76,1932,March
1932.25,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.87,-4.94,0.01,-0.195,-0.16667,0.975,Sr/Ca,-999,-999,0.0998,0.316563,-999,28.16,28.55,1932,April
1932.33,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.91,-4.75,0.027,-0.0587,-0.450006667,0.2933335,Sr/Ca,-999,-999,0.13559,-0.248802,-999,27.85,27.61,1932,May
1932.42,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.95,-4.62,0.0387,-0.00933,-0.644461667,0.04666805,Sr/Ca,-999,-999,0.0288,-0.608801,-999,27.07,26.79,1932,June
1932.5,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.99,-4.52,0.0553,0.0333,-0.922218333,-0.1666715,Sr/Ca,-999,-999,-0.168995,-0.61425,-999,26.72,26.36,1932,July
1932.58,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.01,-4.44,0.0623,0.0953,-1.038885,-0.4766655,Sr/Ca,-999,-999,0.0947,-0.237431,-999,26.42,26.44,1932,August
1932.67,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.02,-4.37,0.07,0.18,-1.166676667,-0.9,Sr/Ca,-999,-999,-0.474669,-0.275087,-999,25.72,26.26,1932,September
1932.75,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.01,-4.38,0.0653,0.177,-1.08889,-0.885,Sr/Ca,-999,-999,-0.336967,-0.0626,-999,25.96,26.53,1932,October
1932.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.96,-4.49,0.0303,0.0793,-0.505558333,-0.3966715,Sr/Ca,-999,-999,-0.449797,-0.330507,-999,26.22,26.47,1932,November
1932.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.91,-4.59,0.00933,0.0177,-0.155544333,-0.0883295,Sr/Ca,-999,-999,-0.586666,-0.602297,-999,26.63,26.59,1932,December
1933,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.89,-4.67,0.015,0.00367,-0.250021667,-0.0183344,Sr/Ca,-999,-999,-0.245853,-0.53421,-999,27.31,27.18,1933,January
1933.08,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.88,-4.72,0.021,0.0167,-0.349998333,-0.0833345,Sr/Ca,-999,-999,0.210518,-0.524441,-999,28.29,27.6,1933,February
1933.17,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.9,-4.69,0.0527,0.078,-0.877778333,-0.389998,Sr/Ca,-999,-999,0.241425,-0.76527,-999,28.45,27.59,1933,March
1933.25,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.92,-4.64,0.06,0.105,-1.000006667,-0.525,Sr/Ca,-999,-999,-0.563438,-1.02317,-999,27.5,27.21,1933,April
1933.33,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.92,-4.64,0.037,0.0513,-0.616678333,-0.256667,Sr/Ca,-999,-999,0.21134,-0.743252,-999,27.92,27.12,1933,May
1933.42,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.92,-4.68,0.00867,-0.0693,-0.144465833,0.346668,Sr/Ca,-999,-999,0.193047,-0.503252,-999,27.23,26.89,1933,June
